Vitvi11g04267	EEE	DDE	DDE	F6GSY5	VIT_17s0000g07440	lcl|NC_081821.1_prot_XP_002283959.1_34892	88.288	1.27e-59	LOC100255412 	XP_002283959.1 	replication protein A 70 kDa DNA-binding subunit B
Vitvi11g04269	EEE	EEE	EUE	F6H9R5	VIT_11s0065g01170	lcl|NC_081815.1_prot_XP_019078482.1_22786	73.643	9.55e-50	LOC100243016 	XP_019078482.1 	uncharacterized protein LOC100243016
Vitvi11g04307	EEE	EEE	EDE	D7UBK2	VIT_11s0103g00370	lcl|NC_081815.1_prot_XP_010656780.1_22833	100.000	0.0	LOC100243678 	XP_010656780.1 	putative inactive cadmium/zinc-transporting ATPase HMA3
Vitvi11g04331	EEE	EDE	EEE	D7T407	VIT_09s0018g01290	lcl|NC_081815.1_prot_XP_059596788.1_22956	100.000	3.22e-68	LOC104880787 	XP_059596788.1 	uncharacterized protein LOC104880787
Vitvi11g04345	EEE	EEE	EUE	F6GXG0	VIT_11s0052g01020	lcl|NC_081815.1_prot_XP_059596553.1_23022	88.462	0.0	LOC100241123 	XP_059596553.1 	glutamate receptor 2.2-like
Vitvi11g04368	EEE	EUE	EEE	F6HD73	VIT_00s0788g00010	lcl|NC_081805.1_prot_XP_002278126.1_309	100.000	5.93e-48	LOC100262851 	XP_002278126.1 	proteasome subunit alpha type-2-B
Vitvi12g00019	EUE	EUE	EUE	Q93XH4	MADS1	lcl|NC_081816.1_prot_XP_059596871.1_23140	100.000 0.0	MADS1 	XP_059596871.1 	agamous-like MADS-box protein MADS1 isoform X1
Vitvi12g00025	EEE	EEE	EDE	F6HNZ6	VIT_12s0142g00240	lcl|NC_081816.1_prot_XP_002283883.1_23153	100.000	0.0	LOC100259123 	XP_002283883.1 	protodermal factor 1
Vitvi12g00036	DEE	EEE	EDE	F6HNY6	VIT_12s0142g00040	lcl|NC_081816.1_prot_XP_059597310.1_23167	100.000	0.0	LOC100260818 	XP_059597310.1 	glycerol-3-phosphate acyltransferase 1
Vitvi12g00048	EEE	EUE	EEE	E0CU42	VIT_12s0028g00270	lcl|NC_081816.1_prot_XP_002283603.1_23205	100.000	0.0	LOC100267688 	XP_002283603.1 	WRKY transcription factor 71
Vitvi12g00050	EEE	EEE	DDE	A5BPB2	VIT_12s0028g00320	lcl|NC_081823.1_prot_XP_002285646.1_38558	91.760	0.0	LOC100245214 	XP_002285646.1 	chlorophyll a-b binding protein of LHCII type 1
Vitvi12g00056	EEE	EEE	EDE	F6H5A6	VIT_12s0028g00400	lcl|NC_081816.1_prot_XP_010657120.1_23214	100.000	0.0	LOC100242081 	XP_010657120.1 	callose synthase 7
Vitvi12g00065	EEE	EEE	EED	E0CU26	VIT_12s0028g00590	lcl|NC_081816.1_prot_XP_010657114.1_23228	100.000	0.0	LOC100266026 	XP_010657114.1 	3-hydroxyisobutyryl-CoA hydrolase-like protein 5
Vitvi12g00076	EEE	EUE	EEE	E0CU17	VIT_12s0028g00860	lcl|NC_081816.1_prot_XP_002283251.1_23239	100.000	0.0	LOC100259242 	XP_002283251.1 	transcription factor JUNGBRUNNEN 1
Vitvi12g00080	EEE	EEE	EUE	A4LAG9	GST3	lcl|NC_081816.1_prot_NP_001267983.1_23240	100.000 2.06e-158	GST3 	NP_001267983.1 	glutathione S-transferase 3
Vitvi12g00082	EEE	EDE	EEE	F6H581	VIT_12s0028g00940	lcl|NC_081816.1_prot_XP_002283205.1_23242	100.000	0.0	LOC100247266 	XP_002283205.1 	protein JASON
Vitvi12g00086	EEE	EUE	EEE	E0CU08	VIT_12s0028g01030	NA	NA	NA	NA	NA	NA
Vitvi12g00116	EEE	EEE	EDE	E0CTX9	VIT_12s0028g01350	lcl|NC_081816.1_prot_XP_010657080.1_23306	100.000	0.0	LOC100252351 	XP_010657080.1 	probable LRR receptor-like serine/threonine-protein kinase At1g07650
Vitvi12g00146	EEE	EEE	EDE	F6H533	VIT_12s0028g01670	lcl|NC_081816.1_prot_XP_003633255.1_23339	100.000	0.0	LOC100255689 	UDP-forming 7 	probable alpha,alpha-trehalose-phosphate synthase
Vitvi12g00183	EDE	EEE	EDE	F6H4Z7	VIT_12s0028g02160	lcl|NC_081816.1_prot_XP_002280666.1_23386	100.000	3.71e-125	LOC100266079 	XP_002280666.1 	protein LIGHT-DEPENDENT SHORT HYPOCOTYLS 10
Vitvi12g00193	EDE	EEE	EDE	F6H4Z5	VIT_12s0028g02240	lcl|NC_081816.1_prot_XP_002276519.2_23401	100.000	0.0	LOC100247135 	XP_002276519.2 	inactive TPR repeat-containing thioredoxin TTL3
Vitvi12g00208	EEE	EEE	EUE	F6H4Y5	VIT_12s0028g02430	lcl|NC_081816.1_prot_XP_002276308.1_23417	100.000	0.0	LOC100266164 	XP_002276308.1 	1-aminocyclopropane-1-carboxylate oxidase homolog 1
Vitvi12g00213	EDE	EDE	EDE	F6H4Y2	VIT_12s0028g02480	lcl|NC_081816.1_prot_XP_003633253.3_23421	99.099	0.0	LOC100259214 	XP_003633253.3 	GDSL esterase/lipase At5g45910
Vitvi12g00226	EDE	EEE	EDE	E0CTM6	VIT_12s0028g02590	lcl|NC_081816.1_prot_XP_002275912.1_23444	100.000	0.0	LOC100243740 	XP_002275912.1 	basic leucine zipper 61
Vitvi12g00231	EEE	EDE	EEE	E0CTM2	VIT_12s0028g02630	lcl|NC_081816.1_prot_XP_002278788.1_23451	100.000	4.77e-147	LOC100242140 	XP_002278788.1 	rac-like GTP-binding protein RAC2
Vitvi12g00248	EEE	EEE	EDE	E0CTJ6	VIT_12s0028g02990	lcl|NC_081816.1_prot_XP_002277788.1_23477	100.000	0.0	LOC100267709 	XP_002277788.1 	fasciclin-like arabinogalactan protein 13
Vitvi12g00252	EDE	EEE	EDE	E0CTJ2	VIT_12s0028g03030	lcl|NC_081816.1_prot_XP_002275400.3_23481	100.000	0.0	LOC100252370 	XP_002275400.3 	zinc finger protein MAGPIE
Vitvi12g00269	EDE	EDE	EEE	F6H5G3	VIT_12s0028g03190	lcl|NC_081816.1_prot_XP_010656999.1_23511	100.000	0.0	LOC100248888 	XP_010656999.1 	reticulon-like protein B17
Vitvi12g00270	EEE	EEE	EUE	E0CTH7	VIT_12s0028g03200	lcl|NC_081816.1_prot_XP_002276551.1_23512	100.000	0.0	LOC100253895 	XP_002276551.1 	nicotianamine aminotransferase 1 isoform X1
Vitvi12g00278	EDE	EEE	EEE	E0CTG6	VIT_12s0028g03330	lcl|NC_081816.1_prot_XP_010656995.1_23522	100.000	0.0	LOC100262517 	XP_010656995.1 	protein TPX2
Vitvi12g00280	EEE	EEE	EDE	E0CTG4	VIT_12s0028g03350	lcl|NC_081816.1_prot_XP_002275728.1_23524	100.000	1.18e-121	LOC100245363 	XP_002275728.1 	squamosa promoter-binding protein 1 isoform X2
Vitvi12g00297	EEE	EEE	EDE	F6H5E3	VIT_12s0028g03510	lcl|NC_081816.1_prot_XP_019078851.1_23546	100.000	0.0	LOC109121483 	XP_019078851.1 	G-type lectin S-receptor-like serine/threonine-protein kinase At2g19130
Vitvi12g00300	EEE	EEE	UUE	F6H5D8	VIT_12s0028g03580	lcl|NC_081816.1_prot_XP_002274156.4_23555	100.000	0.0	LOC100259120 	XP_002274156.4 	L-type lectin-domain containing receptor kinase VII.1
Vitvi12g00342	EDE	EDE	EDE	D7TE44	VIT_12s0059g00190	lcl|NC_081816.1_prot_XP_002267127.2_23621	100.000	0.0	LOC100260198 	XP_002267127.2 	expansin-B3
Vitvi12g00349	EEE	EEE	EDE	F6HI94	VIT_12s0059g00290	lcl|NC_081816.1_prot_XP_002267502.4_23633	100.000	0.0	LOC100241471 	XP_002267502.4 	protein IQ-DOMAIN 33
Vitvi12g00368	EEE	UUE	EDE	D7TE77	VIT_12s0059g00630	lcl|NC_081816.1_prot_XP_002268723.1_23688	100.000	0.0	LOC100256858 	XP_002268723.1 	probable protein S-acyltransferase 6
Vitvi12g00381	EEE	EEE	EDE	D7TE87	VIT_12s0059g00760	lcl|NC_081816.1_prot_XP_002269739.2_23702	100.000	0.0	LOC100233045 	XP_002269739.2 	5'-adenylylsulfate reductase 3, chloroplastic
Vitvi12g00382	EDE	EDE	EEE	D7TE88	VIT_12s0059g00770	lcl|NC_081816.1_prot_XP_002269614.1_23703	100.000	0.0	LOC100260211 	XP_002269614.1 	L-ascorbate oxidase homolog
Vitvi12g00401	EDE	EDE	EDE	F6HID4	VIT_12s0059g01010	lcl|NC_081816.1_prot_XP_010657216.1_23726	100.000	0.0	LOC100244725 	XP_010657216.1 	cellulose synthase-like protein H1
Vitvi12g00405	EED	EEE	EEE	F6HID6	VIT_12s0059g01060	lcl|NC_081816.1_prot_NP_001268011.1_23731	100.000	0.0	HPLA 	exception=annotated by transcript or proteomic data 	fatty acid hydroperoxide lyase
Vitvi12g00406	EDE	EDE	EEE	D7TEB5	VIT_12s0059g01070	lcl|NC_081816.1_prot_XP_010657218.1_23732	100.000	0.0	LOC100251638 	XP_010657218.1 	condensin complex subunit 2
Vitvi12g00430	EDE	EDE	EDE	F6HIE4	VIT_12s0059g01250	lcl|NC_081816.1_prot_XP_002271094.2_23755	100.000	0.0	LOC100267124 	XP_002271094.2 	endoglucanase 11
Vitvi12g00440	EEE	EEE	EDE	F6HIE6	VIT_12s0059g01320	lcl|NC_081816.1_prot_XP_002274828.1_23773	100.000	0.0	LOC100261876 	XP_002274828.1 	glucan endo-1,3-beta-glucosidase 12 isoform X2
Vitvi12g00445	EEE	EEE	EDE	F6HIF0	ACO2	lcl|NC_081816.1_prot_NP_001267871.1_23786	100.000 0.0	LOC100256784 	NP_001267871.1 	1-aminocyclopropane-1-carboxylic acid oxidase 2
Vitvi12g00456	EEE	EEE	EDE	D7TEG1	VIT_12s0059g01590	lcl|NC_081816.1_prot_XP_010657253.1_23802	100.000	0.0	LOC100263626 	XP_010657253.1 	GDSL esterase/lipase At4g26790
Vitvi12g00462	EEE	UEE	EEE	F6HIG2	VIT_12s0059g01640	lcl|NC_081816.1_prot_XP_002271985.2_23811	100.000	0.0	LOC100243092 	XP_002271985.2 	uncharacterized protein LOC100243092
Vitvi12g00472	EDE	EEE	EDE	F6HIG4	VIT_12s0059g01730	lcl|NC_081816.1_prot_XP_010657262.1_23820	100.000	5.13e-89	LOC104880875 	XP_010657262.1 	protein EPIDERMAL PATTERNING FACTOR 1
Vitvi12g00473	EDE	EEE	EEE	D7TEH4	VIT_12s0059g01740	lcl|NC_081816.1_prot_XP_002272217.3_23823	100.000	0.0	LOC100267122 	XP_002272217.3 	uncharacterized protein LOC100267122 isoform X2
Vitvi12g00478	EEE	EUE	EEE	D7TEI4	VIT_12s0059g01850	lcl|NC_081816.1_prot_XP_010657274.1_23833	100.000	0.0	LOC100258564 	XP_010657274.1 	uncharacterized protein LOC100258564
Vitvi12g00482	EEE	EEE	EDE	F6HIH2	VIT_12s0059g01900	lcl|NC_081816.1_prot_XP_002278171.1_23839	100.000	4.85e-110	LOC100253450 	XP_002278171.1 	uncharacterized protein LOC100253450
Vitvi12g00483	EEE	EEE	EDE	D7TEJ0	VIT_12s0059g01920	lcl|NC_081816.1_prot_XP_010657277.1_23846	100.000	0.0	LOC100248332 	XP_010657277.1 	protein STRUBBELIG-RECEPTOR FAMILY 3
Vitvi12g00493	EDE	EDE	EDE	D7TEJ8	VIT_12s0059g02010	lcl|NC_081816.1_prot_XP_002278962.2_23855	100.000	0.0	LOC100260121 	XP_002278962.2 	uncharacterized protein LOC100260121 isoform X1
Vitvi12g00522	EEE	EEE	EDE	D7TEM3	VIT_12s0059g02310	lcl|NC_081816.1_prot_XP_010657311.1_23894	100.000	0.0	LOC100261842 	XP_010657311.1 	homeobox-leucine zipper protein HDG2 isoform X1
Vitvi12g00533	EDE	EEE	EEE	F6HIK4	VIT_12s0059g02420	lcl|NC_081816.1_prot_XP_002280274.1_23911	100.000	0.0	LOC100255112 	XP_002280274.1 	peroxidase 3
Vitvi12g00543	EED	UEE	UUE	F6HIK9	VIT_12s0059g02510	lcl|NC_081816.1_prot_XP_010657357.1_23927	100.000	2.28e-92	LOC104880899 	XP_010657357.1 	B-box domain protein 30
Vitvi12g00554	UEE	EEE	EEE	F6HIL8	VIT_12s0059g02630	lcl|NC_081816.1_prot_XP_002274771.1_23939	100.000	0.0	LOC100261836 	XP_002274771.1 	ankyrin repeat-containing protein BDA1 isoform X1
Vitvi12g00571	EEE	EEE	UUE	F6HIM6	VIT_12s0059g02770	lcl|NC_081816.1_prot_XP_002275420.1_23963	100.000	0.0	LOC100248290 	XP_002275420.1 	scarecrow-like protein 32
Vitvi12g00572	EEE	EEE	EDE	D7SQN4	VIT_12s0134g00010	lcl|NC_081816.1_prot_XP_002281337.2_23964	100.000	0.0	LOC100241475 	XP_002281337.2 	BTB/POZ domain-containing protein At3g22104
Vitvi12g00586	EDE	EEE	EEE	A5BHG3	VIT_12s0134g00160	lcl|NC_081816.1_prot_XP_002281574.1_23977	100.000	0.0	LOC100248328 	XP_002281574.1 	xyloglucan endotransglucosylase protein 6
Vitvi12g00606	EEE	EEE	EDE	F6GXQ3	VIT_12s0134g00300	lcl|NC_081816.1_prot_XP_010657375.2_23985	99.493	0.0	LOC100256737 	XP_010657375.2 	uncharacterized protein LOC100256737
Vitvi12g00625	EEE	EEE	EUE	D7SQS0	VIT_12s0134g00480	lcl|NC_081816.1_prot_XP_002272704.1_24002	100.000	0.0	LOC100256383 	XP_002272704.1 	transcription factor MYB4
Vitvi12g00627	EDE	EDE	EEE	F6GXR4	VIT_12s0134g00500	lcl|NC_081816.1_prot_XP_002276869.1_24004	100.000	0.0	LOC100251144 	XP_002276869.1 	putative cyclin-D6-1 isoform X2
Vitvi12g00631	EDE	EEE	EEE	F6GXR6	VIT_12s0134g00560	lcl|NC_081816.1_prot_XP_010657384.1_24015	100.000	0.0	LOC100266600 	XP_010657384.1 	uncharacterized GPI-anchored protein At4g28100
Vitvi12g00654	EEE	EDE	EEE	F6HHL0	VIT_12s0057g00460	lcl|NC_081816.1_prot_XP_002262661.3_24069	100.000	0.0	LOC100253083 	XP_002262661.3 	cytochrome b561 and DOMON domain-containing protein At2g04850
Vitvi12g00656	EEE	EEE	EDE	F6HHL2	VIT_12s0057g00480	lcl|NC_081816.1_prot_XP_010657420.1_24072	100.000	0.0	LOC100246008 	XP_010657420.1 	heterogeneous nuclear ribonucleoprotein 1 isoform X2
Vitvi12g00657	EEE	EDE	EEE	F6HHL3	VIT_12s0057g00500	lcl|NC_081816.1_prot_XP_003633348.1_24075	100.000	3.67e-177	LOC100852993 	XP_003633348.1 	thymidine kinase
Vitvi12g00691	EUE	EEE	EEE	F6HHN2	VIT_12s0057g00750	lcl|NC_081816.1_prot_XP_059597288.1_24121	67.732	0.0	LOC100259624 	XP_059597288.1 	receptor-like protein 7 isoform X1
Vitvi12g00710	EEE	EEE	EDE	F6HHP2	VIT_12s0057g00930	lcl|NC_081816.1_prot_XP_010657464.1_24134	100.000	0.0	LOC100259728 	XP_010657464.1 	omega-hydroxypalmitate O-feruloyl transferase
Vitvi12g00721	EDE	EEE	EEE	F6HHQ0	VIT_12s0057g01020	lcl|NC_081816.1_prot_XP_002267946.1_24148	100.000	0.0	LOC100242544 	XP_002267946.1 	fasciclin-like arabinogalactan protein 2
Vitvi12g00722	EDE	EDE	EEE	D7TD72	VIT_12s0057g01030	lcl|NC_081816.1_prot_XP_019078830.1_24149	100.000	0.0	LOC100266583 	XP_019078830.1 	glucose-6-phosphate 1-dehydrogenase, chloroplastic
Vitvi12g00765	UEE	EEE	EEE	D7TDB0	VIT_12s0057g01420	lcl|NC_081816.1_prot_XP_002264076.2_24201	100.000	0.0	LOC100247797 	XP_002264076.2 	probable glycosyltransferase At5g03795
Vitvi12g00774	EEE	EDE	EEE	D7TDB9	VIT_12s0057g01510	lcl|NC_081816.1_prot_XP_010657508.1_24217	100.000	0.0	LOC100254633 	XP_010657508.1 	uncharacterized protein LOC100254633
Vitvi12g00921	EEE	EEE	UEE	F6I6Q9	VIT_12s0121g00050	lcl|NC_081816.1_prot_XP_002265391.1_24287	100.000	0.0	LOC100244934 	XP_002265391.1 	putative disease resistance RPP13-like protein 1
Vitvi12g01053	EDE	EEE	EDE	F6I6R5	VIT_12s0121g00240	lcl|NC_081816.1_prot_XP_019078849.1_24295	100.000	0.0	LOC100243324 	XP_019078849.1 	uncharacterized protein LOC100243324
Vitvi12g01115	EEE	EDE	EDE	F6I6R4	VIT_12s0121g00230	lcl|NC_081816.1_prot_XP_002264183.2_24296	100.000	0.0	LOC100262089 	XP_002264183.2 	beta-xylosidase/alpha-L-arabinofuranosidase 2
Vitvi12g01553	EEE	EEE	DDE	A5ASW8	VIT_12s0055g01110	lcl|NC_081816.1_prot_XP_002263201.1_24339	100.000	0.0	LOC100241887 	XP_002263201.1 	chlorophyll a-b binding protein CP24 10A, chloroplastic
Vitvi12g01605	EDE	EEE	EDE	F6H1N1	VIT_12s0055g00930	lcl|NC_081816.1_prot_XP_010657601.1_24356	100.000	1.62e-121	LOC100243595 	XP_010657601.1 	protein SODIUM POTASSIUM ROOT DEFECTIVE 1
Vitvi12g01610	UEE	EEE	EEE	F6H1N0	VIT_12s0055g00920	lcl|NC_081816.1_prot_XP_002268766.1_24357	100.000	0.0	LOC100253830 	XP_002268766.1 	aminotransferase ALD1, chloroplastic
Vitvi12g01624	EEE	EEE	EDE	D7STC5	VIT_12s0055g00810	lcl|NC_081816.1_prot_XP_002270950.1_24373	100.000	0.0	LOC100260726 	XP_002270950.1 	peroxidase 43
Vitvi12g01655	EDE	EEE	EDE	A5C0V8	VIT_12s0055g00510	lcl|NC_081816.1_prot_XP_002266820.1_24413	100.000	3.74e-143	LOC100243491 	XP_002266820.1 	NAC domain-containing protein 104
Vitvi12g01776	EDD	EDE	EDD	F6HUQ3	VIT_02s0025g00840	lcl|NC_081816.1_prot_XP_059596922.1_24468	95.556	9.16e-57	LOC132254733 	XP_059596922.1 	mitogen-activated protein kinase kinase kinase 1b-like
Vitvi12g01802	EEU	EEE	EEE	F6H951	VIT_12s0034g01030	lcl|NC_081816.1_prot_XP_059597380.1_24499	100.000	0.0	LOC104877392 	XP_059597380.1 	putative disease resistance RPP13-like protein 1
Vitvi12g01809	EED	EEE	EED	F6H939	VIT_12s0034g01100	lcl|NC_081816.1_prot_XP_010657804.1_24515	100.000	0.0	LOC100256690 	XP_010657804.1 	protein GAMETE CELL DEFECTIVE 1, mitochondrial
Vitvi12g01813	EDE	EEE	EEE	D7T037	VIT_12s0034g01140	lcl|NC_081816.1_prot_XP_002275987.1_24524	100.000	7.30e-88	LOC100248011 	XP_002275987.1 	basic blue protein
Vitvi12g01881	EEE	EEE	UUU	F6H8X3	VIT_12s0034g01910	lcl|NC_081816.1_prot_XP_002270155.1_24666	73.684	1.84e-136	LOC100249816 	XP_002270155.1 	glutelin type-A 3
Vitvi12g01882	EEE	EEE	UUU	D7SZW4	VIT_12s0034g02000	lcl|NC_081816.1_prot_XP_002269792.1_24676	76.190	1.08e-42	LOC100263489 	XP_002269792.1 	13S globulin basic chain
Vitvi12g01885	EUU	EEE	EUU	D7SZW0	VIT_12s0034g02040	lcl|NC_081816.1_prot_XP_059597334.1_24682	100.000	0.0	LOC100261714 	XP_059597334.1 	putative disease resistance protein RGA1
Vitvi12g01921	UUU	EEE	EUU	F6H8W7	VIT_12s0034g02500	lcl|NC_081816.1_prot_XP_019079091.2_24720	88.705	0.0	LOC100258269 	XP_019079091.2 	putative disease resistance RPP13-like protein 1
Vitvi12g01939	EUU	EUE	EUE	F6HK89	VIT_12s0035g00080	lcl|NC_081816.1_prot_XP_059597264.1_24759	100.000	0.0	LOC100855076 	XP_059597264.1 	probable leucine-rich repeat receptor-like protein kinase At1g35710 isoform X2
Vitvi12g01984	EEE	EEE	EDE	F6I1T6	VIT_03s0038g00140	lcl|NC_081816.1_prot_XP_002264959.1_24837	100.000	0.0	LOC100245802 	XP_002264959.1 	uncharacterized protein LOC100245802
Vitvi12g02011	UUU	EEE	UUU	F6H115	VIT_18s0001g07270	lcl|NC_081816.1_prot_XP_010658019.1_24878	100.000	0.0	LOC104881047 	XP_010658019.1 	putative disease resistance RPP13-like protein 1
Vitvi12g02015	EEU	EEE	EEE	F6HK51	VIT_12s0035g00780	lcl|NC_081811.1_prot_XP_002278249.1_15039	84.270	3.35e-44	LOC100256032 	XP_002278249.1 	26S proteasome non-ATPase regulatory subunit 12 homolog A
Vitvi12g02016	EEE	EDE	EDE	D7TGV1	VIT_12s0035g00790	lcl|NC_081816.1_prot_XP_010658002.1_24881	100.000	2.79e-153	LOC104881046 	XP_010658002.1 	WEB family protein At1g75720
Vitvi12g02028	EEE	EEE	EDE	F6HK45	VIT_12s0035g00920	lcl|NC_081816.1_prot_XP_010657994.2_24900	100.000	2.77e-175	LOC100244061 	XP_010657994.2 	protein DMP3
Vitvi12g02066	DDD	EDE	EDE	D7TGQ5	VIT_12s0035g01280	lcl|NC_081816.1_prot_XP_059596953.1_24963	100.000	0.0	LOC104881040 	XP_059596953.1 	disease resistance protein RPS5-like
Vitvi12g02071	EEE	EDE	EEE	F6HK27	VIT_12s0035g01340	lcl|NC_081816.1_prot_XP_002266046.1_24966	100.000	0.0	LOC100260885 	XP_002266046.1 	glucuronoxylan 4-O-methyltransferase 1
Vitvi12g02085	EEU	EEE	UEE	F6HK19	VIT_12s0035g01470	lcl|NC_081816.1_prot_XP_010657925.2_24992	88.240	0.0	LOC104881036 	XP_010657925.2 	disease resistance protein At4g27190 isoform X2
Vitvi12g02135	EEE	EDE	EEE	F6HJZ6	VIT_12s0035g01880	lcl|NC_081816.1_prot_XP_003633412.1_25050	100.000	0.0	LOC100247287 	XP_003633412.1 	zinc-finger homeodomain protein 4
Vitvi12g02137	EEE	EEE	DDE	F6HJZ5	VIT_12s0035g01900	lcl|NC_081816.1_prot_NP_001268091.1_25053	100.000	0.0	LOC100233113 	NP_001268091.1 	pectin methylesterase PME1 precursor
Vitvi12g02142	EEE	EEE	EDE	F6HJZ1	VIT_12s0035g01960	lcl|NC_081816.1_prot_XP_002268959.3_25058	100.000	0.0	LOC100242129 	XP_002268959.3 	protein STICHEL
Vitvi12g02168	EEE	EDE	EEE	D7TGI3	MLO	lcl|NC_081816.1_prot_XP_019079168.1_25085	100.000 0.0	LOC100233057 	XP_019079168.1 	MLO-like protein 13 isoform X1
Vitvi12g02191	EUE	EEE	UUE	F6HMG9	VIT_10s0003g02740	lcl|NC_081816.1_prot_XP_010657134.2_23177	90.144	0.0	LOC104880846 	XP_010657134.2 	uncharacterized protein LOC104880846 isoform X1
Vitvi12g02204	EEE	UEE	EEE	F6H579	VIT_12s0028g00980	lcl|NC_081816.1_prot_XP_010657107.1_23245	100.000	0.0	LOC100855381 	XP_010657107.1 	myb family transcription factor MPH1
Vitvi12g02223	UEE	EEE	EEE	F6H542	VIT_12s0028g01530	lcl|NC_081816.1_prot_XP_010657072.1_23323	100.000	0.0	LOC100245340 	XP_010657072.1 	G-type lectin S-receptor-like serine/threonine-protein kinase SD2-5
Vitvi12g02239	EEU	EEE	EEE	F6H520	VIT_12s0028g01860	lcl|NC_081816.1_prot_XP_019079308.1_23356	99.918	0.0	LOC100267662 	XP_019079308.1 	putative receptor-like protein kinase At3g47110
Vitvi12g02240	UEE	EEE	DDE	F6H519	VIT_12s0028g01870	lcl|NC_081816.1_prot_XP_010657055.1_23354	74.023	0.0	LOC100262504 	XP_010657055.1 	probable LRR receptor-like serine/threonine-protein kinase At3g47570 isoform X1
Vitvi12g02243	EEE	EEE	EDE	F6H514	VIT_12s0028g01920	lcl|NC_081816.1_prot_XP_019079308.1_23356	77.736	0.0	LOC100267662 	XP_019079308.1 	putative receptor-like protein kinase At3g47110
Vitvi12g02245	EEE	EDE	EDE	F6H512	VIT_12s0028g01940	lcl|NC_081816.1_prot_XP_002281368.2_23360	100.000	0.0	LOC100247273 	XP_002281368.2 	trans-resveratrol di-O-methyltransferase-like
Vitvi12g02247	EDE	EEE	EEE	F6H511	VIT_12s0028g01950	lcl|NC_081816.1_prot_XP_010657052.1_23361	100.000	0.0	LOC100254091 	XP_010657052.1 	putative receptor-like protein kinase At3g47110
Vitvi12g02266	EEE	EEE	EDE	F6H4X7	VIT_12s0028g02560	lcl|NC_081816.1_prot_XP_002275961.1_23441	100.000	0.0	LOC100260847 	XP_002275961.1 	sodium/calcium exchanger NCL
Vitvi12g02316	UEU	EEE	EEE	F6H591	VIT_12s0028g04000	lcl|NC_081816.1_prot_XP_059597198.1_23597	99.874	0.0	LOC132252591 	XP_059597198.1 	protein ACCELERATED CELL DEATH 6-like
Vitvi12g02318	EEE	EEE	EEU	F6H588	VIT_12s0028g04030	lcl|NC_081816.1_prot_XP_002273435.1_23602	100.000	0.0	LOC100245484 	XP_002273435.1 	protein ACCELERATED CELL DEATH 6 isoform X1
Vitvi12g02324	EEE	EEU	EEU	F6H591	VIT_12s0028g04000	lcl|NC_081816.1_prot_XP_002266647.1_23607	100.000	0.0	LOC100261867 	XP_002266647.1 	protein ACCELERATED CELL DEATH 6
Vitvi12g02332	EEE	EEE	EDE	D7TE46	VIT_12s0059g00210	lcl|NC_081816.1_prot_XP_002267227.1_23625	100.000	0.0	LOC100249958 	XP_002267227.1 	uncharacterized protein LOC100249958
Vitvi12g02371	DEE	EEE	EEE	F6HID2	VIT_12s0059g00960	lcl|NC_081816.1_prot_XP_010657214.1_23723	100.000	0.0	LOC100261952 	XP_010657214.1 	cellulose synthase-like protein H1
Vitvi12g02375	EDE	EEE	EDE	F6HID5	VIT_12s0059g01050	lcl|NC_081816.1_prot_XP_003633283.1_23730	100.000	6.12e-62	LOC100256762 	XP_003633283.1 	glycine-rich protein DOT1
Vitvi12g02389	EEE	EEE	EUE	F6HIG6	VIT_12s0059g01790	lcl|NC_081816.1_prot_XP_002277476.1_23826	94.022	0.0	LOC100256875 	XP_002277476.1 	xanthohumol 4-O-methyltransferase
Vitvi12g02394	EDE	EDE	EDE	F6HIG9	VIT_12s0059g01830	lcl|NC_081816.1_prot_XP_010657269.1_23832	100.000	1.24e-83	LOC100241457 	XP_010657269.1 	putative cell wall protein
Vitvi12g02419	EEE	EEE	UEE	F6HIL6	VIT_12s0059g02600	lcl|NC_081816.1_prot_XP_002274668.1_23937	100.000	0.0	LOC100255186 	XP_002274668.1 	cysteine-rich repeat secretory protein 38
Vitvi12g02424	EEE	EDE	EEE	F6HWK3	VIT_00s0160g00220	lcl|NC_081816.1_prot_XP_002281293.1_23962	100.000	4.10e-80	LOC100253416 	XP_002281293.1 	uncharacterized protein LOC100253416
Vitvi12g02444	EEE	UEE	EDE	F6GXR8	VIT_12s0134g00590	lcl|NC_081816.1_prot_XP_019078820.1_24018	99.189	0.0	LOC100259716 	XP_019078820.1 	phenolic glucoside malonyltransferase 1
Vitvi12g02450	UEU	EEE	EEE	F6GXS0	VIT_12s0134g00640	lcl|NC_081816.1_prot_XP_002276090.1_24025	100.000	0.0	LOC100256273 	XP_002276090.1 	malonyl-coenzyme A:anthocyanin 3-O-glucoside-6''-O-malonyltransferase
Vitvi12g02451	UEE	EDE	EDE	D7SQT5	VIT_12s0134g00650	lcl|NC_081816.1_prot_XP_010657386.1_24026	100.000	0.0	LOC100261365 	XP_010657386.1 	phenolic glucoside malonyltransferase 1
Vitvi12g02454	EEE	EEE	DEE	F6GXS2	VIT_12s0134g00670	lcl|NC_081816.1_prot_XP_002275913.1_24028	100.000	0.0	LOC100249426 	XP_002275913.1 	anthocyanin 5-aromatic acyltransferase
Vitvi12g02459	EEE	EEE	EUE	F6HHI7	VIT_12s0057g00090	lcl|NC_081816.1_prot_XP_019078846.1_24037	100.000	8.12e-62	LOC100252779 	XP_019078846.1 	uncharacterized protein LOC100252779
