gene,module_size_r0.757,rho_r0.757,pvalue_r0.757,bonferroni_r0.757,fdr_r0.757,module_size_r0.8077,rho_r0.8077,pvalue_r0.8077,bonferroni_r0.8077,fdr_r0.8077,module_size_r0.8839,rho_r0.8839,pvalue_r0.8839,bonferroni_r0.8839,fdr_r0.8839
Vitvi11g04142,7.0,-0.333777637668421,0.0466511603903606,1.0,0.0517973169212523,,,,,,,,,,
Vitvi11g04147,25.0,0.459548921427535,0.0048081493857987,1.0,0.0065738233223496,9.0,0.420850064886269,0.010590608809886,1.0,0.012989556999388,,,,,
Vitvi11g04157,,,,,,,,,,,,,,,
Vitvi11g04164,64.0,-0.198331639773989,0.246229438389849,1.0,0.254477074876721,23.0,0.169307497368039,0.323571829826417,1.0,0.330130107059409,,,,,
Vitvi11g04165,49.0,0.459548921427535,0.0048081493857987,1.0,0.0065738233223496,20.0,-0.449874207292219,0.0059072599660822,1.0,0.007615169638367,,,,,
Vitvi11g04169,2262.0,-0.670749332143785,7.58874446306116e-06,0.0643904967690739,2.51525378004195e-05,1459.0,-0.66562910823429,9.42775559530674e-06,0.0688131880901439,2.7558345250358e-05,331.0,-0.675869556053279,6.0826788685198e-06,0.0258635505489462,1.42107420598606e-05
Vitvi11g04173,,,,,,,,,,,,,,,
Vitvi11g04175,90.0,-0.750289519408583,1.37448227308175e-07,0.0011662482087098,7.4855469108464e-07,54.0,0.750289519408583,1.37448227308174e-07,0.001003234611122362,6.62638448561673e-07,19.0,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07
Vitvi11g04184,,,,,,,,,,,,,,,
Vitvi11g04200,8.0,-0.285404066991838,0.0915479263669638,1.0,0.0981903874634925,4.0,-0.36280178007437,0.0296534634974876,1.0,0.033515117694048,3.0,-0.36280178007437,0.0296534634974876,1.0,0.0322719546432857
Vitvi11g04201,8.0,-0.382151208345003,0.0214447164072558,1.0,0.025139322839951,4.0,0.343452351803737,0.0402822983143647,1.0,0.0446161601512213,3.0,0.343452351803737,0.0402822983143647,1.0,0.043165406359042
Vitvi11g04202,6.0,0.372476494209687,0.0252748166470031,1.0,0.0292773814675525,3.0,0.333777637668421,0.0466511603903606,1.0,0.0513120584221281,3.0,0.333777637668421,0.0466511603903606,1.0,0.0496522488059608
Vitvi11g04203,122.0,-0.550213483781412,0.0005078818160159,1.0,0.0009696392011073,49.0,0.595591915433487,0.0001270203722497,0.9271216970505602,0.0002595705712868,11.0,-0.731727210389712,3.96899963641177e-07,0.0016876186454022,1.22320173824875e-06
Vitvi11g04204,32.0,-0.0957159469204366,0.57868579943145,1.0,0.583985372047557,10.0,0.0030876111909818,0.985741062565868,1.0,0.986011239642082,,,,,
Vitvi11g04209,40.0,0.107624400500126,0.532118225928425,1.0,0.537951048135671,9.0,-0.0358748001667088,0.835448380963963,1.0,0.837858990472103,,,,,
Vitvi11g04217,2493.0,-0.773446603340947,3.19602962058211e-08,0.0002711831133063,2.61507341664797e-07,1733.0,-0.773446603340947,3.19602962058211e-08,0.00023327820200628823,2.31197425179671e-07,602.0,-0.764183769768002,5.84225956778788e-08,0.0002484128768223,2.78489772222355e-07
Vitvi11g04243,4.0,-0.382151208345003,0.0214447164072558,1.0,0.025139322839951,,,,,,,,,,
Vitvi11g04249,,,,,,,,,,,,,,,
Vitvi11g04250,66.0,-0.866359712001401,8.69442361037601e-12,7.37721843340405e-08,3.36859289196534e-10,32.0,-0.866359712001401,8.69442361037601e-12,6.34605979321345e-08,2.92445151760991e-10,,,,,
Vitvi11g04251,113.0,-0.750289519408583,1.37448227308175e-07,0.0011662482087098,7.4855469108464e-07,73.0,-0.750289519408583,1.37448227308175e-07,0.0010032346111223693,6.62638448561673e-07,32.0,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07
Vitvi11g04253,,,,,,,,,,,,,,,
Vitvi11g04263,91.0,-0.353127065939054,0.0346365270501543,1.0,0.0392482548104379,29.0,-0.353127065939054,0.0346365270501543,1.0,0.0387095407960613,,,,,
Vitvi11g04266,847.0,-0.810852116371421,2.0305699345279902e-09,1.722938589447e-05,2.22314656702839e-08,286.0,-0.837970916250063,1.82656115104778e-10,1.3332069841497746e-06,3.42726731143902e-09,11.0,-0.832547156274335,3.0585442937082003e-10,1.30049303368473e-06,3.6633606582668404e-09
Vitvi11g04267,120.0,0.765761034128769,5.28218853687821e-08,0.0004481936973541,4.04872355333439e-07,42.0,-0.816811769737353,1.23759826433008e-09,9.033229731345255e-06,1.2978778349634e-08,,,,,
Vitvi11g04268,,,,,,,,,,,,,,,
Vitvi11g04269,70.0,0.651145117458439,1.70413293079131e-05,0.144595679177642,5.27914126241849e-05,19.0,-0.553753796053144,0.000459067054534,1.0,0.0008281587817706,,,,,
Vitvi11g04272,48.0,0.609871602834049,7.8569440725387e-05,0.666661704554908,0.0001861143787143,10.0,-0.602696642800707,0.0001003047163666,0.7321241247598134,0.0002108242720463,,,,,
Vitvi11g04279,74.0,0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,19.0,0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,,,,,
Vitvi11g04284,,,,,,,,,,,,,,,
Vitvi11g04307,385.0,-0.750289519408583,1.37448227308175e-07,0.0011662482087098,7.4855469108464e-07,70.0,-0.750289519408583,1.37448227308175e-07,0.0010032346111223693,6.62638448561673e-07,,,,,
Vitvi11g04308,,,,,,,,,,,,,,,
Vitvi11g04319,2306.0,-0.39182592248032,0.0181099832764267,1.0,0.0215819112500674,1564.0,-0.382151208345003,0.0214447164072558,1.0,0.0247431212545938,569.0,-0.382151208345003,0.0214447164072558,1.0,0.0237393736432314
Vitvi11g04329,1017.0,-0.750289519408583,1.37448227308175e-07,0.0011662482087098,7.4855469108464e-07,349.0,-0.74411429702662,1.9754523623761e-07,0.0014418826792983153,9.01740262225348e-07,10.0,-0.725588629880729,5.53108756705168e-07,0.0023518184335103,1.6411852292466e-06
Vitvi11g04331,1042.0,-0.748744122259241,1.50654856102604e-07,0.0012783064540306,8.13172044548727e-07,413.0,-0.748744122259241,1.50654856102604e-07,0.0010996297946929065,7.2344065440323e-07,9.0,-0.748744122259241,1.50654856102604e-07,0.0006405844481482,5.27664290072713e-07
Vitvi11g04345,83.0,0.837970916250063,1.82656115104778e-10,1.54983713666405e-06,4.0151221157099605e-09,20.0,0.854242196177249,3.4485174125585e-11,2.517072859426449e-07,7.65067738427492e-10,,,,,
Vitvi11g04347,16.0,0.420850064886269,0.010590608809886,1.0,0.0133167332175286,,,,,,,,,,
Vitvi11g04357,9.0,-0.651485961297165,1.68115837483811e-05,0.142646288105014,5.21177523218903e-05,,,,,,,,,,
Vitvi11g04359,51.0,-0.517435182162141,0.0012302046362563,1.0,0.0021819160406846,18.0,0.550184244324302,0.0005083034963494,1.0,0.0009000745317454,,,,,
Vitvi11g04368,72.0,0.750289519408583,1.37448227308174e-07,0.0011662482087098,7.4855469108464e-07,38.0,-0.750289519408583,1.37448227308175e-07,0.0010032346111223693,6.62638448561673e-07,4.0,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07
Vitvi12g00006,55.0,0.285404066991838,0.0915479263669639,1.0,0.0981903874634925,,,,,,,,,,
Vitvi12g00015,1518.0,-0.706214555739967,1.4919087330318e-06,0.0126588455997748,5.90982520997891e-06,799.0,-0.711313577803071,1.15795074343497e-06,0.008451882476331846,4.23653256958991e-06,73.0,-0.688367978519101,3.47940250082476e-06,0.0147944194335069,8.5074292314588e-06
Vitvi12g00019,3.0,-0.756614516614135,9.37637791162505e-08,0.0007955856658013,6.67998040135504e-07,,,,,,,,,,
Vitvi12g00022,321.0,-0.275729352856521,0.103584434864025,1.0,0.110569119363599,83.0,-0.304753495262471,0.0707229426338605,1.0,0.0761703937265084,,,,,
Vitvi12g00029,271.0,0.631396482934074,3.63959573998373e-05,0.30881969853762,9.48754834216957e-05,110.0,0.631396482934074,3.63959573998373e-05,0.26565409306141247,8.69286953734989e-05,15.0,0.631396482934074,3.63959573998373e-05,0.154755610864108,6.99618493960706e-05
Vitvi12g00032,2283.0,-0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,1566.0,-0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,425.0,-0.478898349698169,0.0031284988550884,1.0,0.0039286406177897
Vitvi12g00036,72.0,0.810852116371421,2.0305699345279902e-09,1.722938589447e-05,2.22314656702839e-08,29.0,0.821699636322878,8.13497034238565e-10,5.937714852907286e-06,1.11193162039464e-08,3.0,0.832547156274335,3.05854429370815e-10,1.3004930336847e-06,3.6633606582668404e-09
Vitvi12g00037,1612.0,-0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,931.0,-0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,130.0,-0.478898349698169,0.0031284988550884,1.0,0.0039286406177897
Vitvi12g00039,38.0,-0.420850064886269,0.010590608809886,1.0,0.0133167332175286,4.0,0.420850064886269,0.010590608809886,1.0,0.012989556999388,,,,,
Vitvi12g00048,16.0,0.444124821696398,0.0066577858705942,1.0,0.0088185003296896,,,,,,,,,,
Vitvi12g00050,712.0,-0.808995377700137,2.3609194914134703e-09,2.00324018846433e-05,2.53896094862401e-08,301.0,-0.803875153790643,3.54813370040871e-09,2.5897827879283176e-05,3.17375341657882e-08,56.0,0.829476273338115,4.06241215706199e-10,1.72733764918276e-06,4.56967632058936e-09
Vitvi12g00056,1717.0,-0.343452351803737,0.0402822983143647,1.0,0.0451334083186828,856.0,-0.333777637668421,0.0466511603903606,1.0,0.0513120584221281,73.0,-0.314428209397787,0.0618077618339936,1.0,0.0650511394351834
Vitvi12g00060,29.0,-0.314428209397787,0.0618077618339936,1.0,0.0675388099370813,,,,,,,,,,
Vitvi12g00061,188.0,0.469223635562852,0.0038903602022962,1.0,0.0054220936787917,67.0,0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,5.0,0.449874207292219,0.0059072599660822,1.0,0.0070535437730361
Vitvi12g00062,694.0,-0.682362073206983,4.56604657723525e-06,0.0387429052078411,1.5845769001162e-05,166.0,-0.670011628443056,7.83176070412865e-06,0.05716402137943502,2.32279648026962e-05,,,,,
Vitvi12g00065,204.0,-0.222423761033594,0.192285409209952,1.0,0.200582947768188,54.0,0.208073840966911,0.223313018188778,1.0,0.230574287111372,,,,,
Vitvi12g00076,357.0,0.451937057837819,0.0056563294520613,1.0,0.0076447842307646,118.0,0.451937057837819,0.0056563294520613,1.0,0.0073776891834516,12.0,0.517435182162141,0.0012302046362563,1.0,0.001770761717455
Vitvi12g00080,585.0,0.657661183679129,1.31078878160574e-05,0.111220428119247,4.12080133824554e-05,195.0,0.657661183679129,1.31078878160574e-05,0.09567447316940296,3.72564147855931e-05,16.0,0.670011628443056,7.8317607041287e-06,0.0333006465139552,1.79132041495187e-05
Vitvi12g00081,868.0,0.638571442967416,2.77964224488528e-05,0.235852644478516,7.48500934555746e-05,394.0,0.638571442967416,2.77964224488528e-05,0.20288608745417658,6.85194486505155e-05,42.0,-0.645746403000758,2.10820008752169e-05,0.0896406677214222,4.30964748660689e-05
Vitvi12g00082,713.0,-0.301348321400354,0.0740899184807144,1.0,0.0803390362056054,238.0,-0.28699840133367,0.0896719638266695,1.0,0.0958575957778062,5.0,-0.401797761867138,0.015138125307633,1.0,0.017125399844374
Vitvi12g00086,669.0,0.778309556517049,2.30216542281964e-08,0.0001953387361262,1.94948838449348e-07,298.0,0.789157076468506,1.07431838963728e-08,7.841449925962507e-05,8.49561205413055e-08,40.0,-0.778309556517049,2.30216542281962e-08,9.78880737782901e-05,1.21895444722517e-07
Vitvi12g00099,140.0,0.466229289838256,0.0041566274551606,1.0,0.0057732826906266,49.0,-0.484754956984147,0.002733404325508,1.0,0.0042658160178013,5.0,-0.435353177928437,0.0079600410088877,1.0,0.0093756494099143
Vitvi12g00101,38.0,-0.0030876111909818,0.985741062565868,1.0,0.985857250809924,11.0,-0.0339637231008001,0.84410373195074,1.0,0.846074311934696,,,,,
Vitvi12g00106,695.0,0.382151208345003,0.0214447164072558,1.0,0.025139322839951,279.0,0.382151208345003,0.0214447164072558,1.0,0.0247431212545938,23.0,0.459548921427535,0.0048081493857987,1.0,0.005839546183495
Vitvi12g00116,1708.0,-0.751595852101597,1.27126181928121e-07,0.0010786656536601,7.4855469108464e-07,1035.0,-0.751595852101597,1.27126181928121e-07,0.0009278940018933551,6.62638448561673e-07,239.0,-0.757204776371011,9.04231920805605e-08,0.0003844794127265,4.08152242809499e-07
Vitvi12g00117,56.0,-0.691529396905392,3.0078044278422e-06,0.025521220570241,1.0948614573248e-05,14.0,0.675258116978206,6.24692427389044e-06,0.04559630027512632,1.88414463946803e-05,,,,,
Vitvi12g00118,12.0,-0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,,,,,,,,,,
Vitvi12g00120,396.0,0.401500636615636,0.0152203400780549,1.0,0.0184465912815734,195.0,0.314428209397787,0.0618077618339936,1.0,0.0670732758885399,56.0,-0.275729352856521,0.103584434864025,1.0,0.107241542985593
Vitvi12g00137,54.0,0.459548921427535,0.0048081493857987,1.0,0.0065738233223496,14.0,-0.469223635562852,0.0038903602022962,1.0,0.0052121400727901,,,,,
Vitvi12g00138,23.0,-0.645746403000758,2.10820008752169e-05,0.178880777426215,5.91341412979231e-05,4.0,0.645746403000758,2.10820008752171e-05,0.15387752438820962,5.3973175863981e-05,,,,,
Vitvi12g00145,1873.0,-0.866758511891856,8.29025229610732e-12,7.03427907324706e-08,3.36859289196534e-10,1187.0,-0.866758511891856,8.29025229610732e-12,6.051055150928733e-08,2.92445151760991e-10,308.0,-0.84929234540537,5.84515727445745e-11,2.48536087309931e-07,8.59986461280037e-10
Vitvi12g00146,1572.0,-0.759552352981529,7.81948005924383e-08,0.0006634828830268,5.68050413550376e-07,877.0,-0.745658102622111,1.80593701214531e-07,0.0013181534251648617,8.40123279263773e-07,105.0,-0.764183769768002,5.84225956778788e-08,0.0002484128768223,2.78489772222355e-07
Vitvi12g00153,16.0,0.186624207509623,0.275784850430201,1.0,0.283846974272229,7.0,0.250361983298429,0.140824269592103,1.0,0.148023667015086,,,,,
Vitvi12g00183,3.0,0.632960294151274,3.43391503021161e-05,0.291367690313455,9.11948952467779e-05,,,,,,,,,,
Vitvi12g00188,100.0,-0.700887740352874,1.93323218581868e-06,0.0164034750966715,7.37566326289193e-06,20.0,-0.657661183679129,1.31078878160574e-05,0.09567447316940296,3.72564147855931e-05,,,,,
Vitvi12g00189,108.0,-0.36280178007437,0.0296534634974876,1.0,0.0339829332490792,31.0,-0.36280178007437,0.0296534634974876,1.0,0.033515117694048,,,,,
Vitvi12g00193,2349.0,-0.871125053513477,4.87284258467059e-12,4.13460693309299e-08,2.7564046220619903e-10,1678.0,-0.862391970270235,1.3848035955711299e-11,1.0107681444073677e-07,4.53259257581781e-10,688.0,-0.853658887026992,3.6734296095063697e-11,1.56194226996211e-07,5.78497137023003e-10
Vitvi12g00197,3.0,0.595521682767366,0.0001273136929999,1.0,0.0002800769212094,,,,,,,,,,
Vitvi12g00208,272.0,0.782777945998297,1.69065981695937e-08,0.000143452485469,1.46230872037719e-07,88.0,0.771433338085278,3.65240298083622e-08,0.00026658889357123567,2.57822914478958e-07,3.0,0.816811769737353,1.23759826433005e-09,5.26226781993139e-06,9.4305874909167e-09
Vitvi12g00209,3.0,-0.333777637668421,0.0466511603903606,1.0,0.0517973169212523,,,,,,,,,,
Vitvi12g00213,1250.0,-0.686348778737637,3.81502240835494e-06,0.0323704651348917,1.35384630426147e-05,567.0,-0.680676474781128,4.92239733135686e-06,0.035928578121573726,1.51789514666556e-05,46.0,0.606936523346506,8.68865350353111e-05,0.369441546970143,0.0001537418006534
Vitvi12g00217,77.0,0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,12.0,0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,,,,,
Vitvi12g00220,27.0,-0.423322641967163,0.0100959760440297,1.0,0.0129129268516117,7.0,-0.272648481266987,0.107659058362385,1.0,0.114033299519235,,,,,
Vitvi12g00224,,,,,,,,,,,,,,,
Vitvi12g00226,1727.0,-0.773153810333675,3.25894936404591e-08,0.0002765218535392,2.66398702831691e-07,1071.0,-0.775015709937128,2.877549264785e-08,0.00021003232083665715,2.10032320836657e-07,250.0,-0.775015709937128,2.877549264785e-08,0.0001223533947386,1.48487129537207e-07
Vitvi12g00231,2342.0,-0.673070912329788,6.86813950157651e-06,0.0582761636708767,2.28265427618005e-05,1688.0,-0.673070912329788,6.86813950157651e-06,0.050130550222006943,2.0511681760232e-05,589.0,-0.650635215252128,1.73903596896964e-05,0.0739438094005891,3.76112967449589e-05
Vitvi12g00233,1782.0,-0.36280178007437,0.0296534634974876,1.0,0.0339829332490792,994.0,-0.324102923533104,0.0538052002373616,1.0,0.0587646500871618,173.0,-0.304753495262471,0.0707229426338605,1.0,0.0740492371532073
Vitvi12g00236,,,,,,,,,,,,,,,
Vitvi12g00248,1845.0,-0.624221522900733,4.73386834040076e-05,0.401668728683004,0.000119473149519,1204.0,-0.624221522900733,4.73386834040076e-05,0.34552505016585144,0.0001098998251163,350.0,-0.624221522900733,4.73386834040076e-05,0.20128408183384,8.85543694825518e-05
Vitvi12g00251,71.0,0.588346722734024,0.0001606937694508,1.0,0.0003444887907504,26.0,0.588346722734024,0.0001606937694508,1.0,0.0003198537832619,,,,,
Vitvi12g00252,105.0,-0.722501018689747,6.51436181894005e-07,0.0055274360033706,2.85951164168165e-06,7.0,-0.731763852262692,3.96103875756545e-07,0.002891162189147022,1.65134328347783e-06,,,,,
Vitvi12g00253,56.0,-0.657661183679129,1.31078878160574e-05,0.111220428119247,4.12080133824554e-05,6.0,0.651485961297165,1.68115837483811e-05,0.12270774977943365,4.71047024105312e-05,,,,,
Vitvi12g00255,1523.0,-0.57638349405403,0.0002341102072412,1.0,0.000484848696227,780.0,-0.582933306486462,0.0001908693115803,1.0,0.0003729001887646,78.0,-0.602582743783759,0.0001006896030077,0.428132191988977,0.0001739667582238
Vitvi12g00256,227.0,-0.449874207292219,0.0059072599660822,1.0,0.0078624471862287,58.0,0.449874207292219,0.0059072599660822,1.0,0.007615169638367,,,,,
Vitvi12g00261,81.0,0.294173361367012,0.0815930785914507,1.0,0.087980336999423,16.0,0.272648481266987,0.107659058362385,1.0,0.114033299519235,,,,,
Vitvi12g00262,1809.0,-0.680719445424445,4.91300614626659e-06,0.041686857151072,1.69026877201793e-05,1072.0,-0.670521401298236,7.66308559615982e-06,0.05593286176637053,2.27925272071599e-05,158.0,-0.670521401298236,7.66308559615982e-06,0.0325834399548715,1.75651967411706e-05
Vitvi12g00269,820.0,-0.353127065939054,0.0346365270501543,1.0,0.0392482548104379,301.0,-0.333777637668421,0.0466511603903606,1.0,0.0513120584221281,26.0,-0.285404066991838,0.0915479263669638,1.0,0.0951275129306771
Vitvi12g00270,1008.0,0.694712517970911,2.59273082141354e-06,0.0219993210196939,9.54417397817527e-06,503.0,0.690081101184438,3.21606947163819e-06,0.02347409107348715,1.04236638869837e-05,47.0,-0.717869601903274,8.29321601172098e-07,0.0035262754481837,2.35085029878917e-06
Vitvi12g00274,92.0,0.522649761468207,0.0010750156839896,1.0,0.0019243687929646,62.0,-0.539476534276451,0.0006853749576521,1.0,0.0011916512186525,36.0,0.551714187227902,0.0004866526963089,1.0,0.0007443335484552
Vitvi12g00276,410.0,-0.645746403000758,2.10820008752169e-05,0.178880777426215,5.91341412979231e-05,98.0,-0.645746403000758,2.10820008752169e-05,0.15387752438820815,5.3973175863981e-05,,,,,
Vitvi12g00277,93.0,-0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,25.0,-0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,,,,,
Vitvi12g00278,1479.0,-0.401500636615636,0.0152203400780548,1.0,0.0184465912815734,679.0,-0.401500636615636,0.0152203400780548,1.0,0.0181022099119639,79.0,-0.36280178007437,0.0296534634974876,1.0,0.0322719546432857
Vitvi12g00280,1728.0,-0.745986927832182,1.77160876753437e-07,0.0015032100392529,9.43042684600319e-07,1037.0,-0.745986927832182,1.77160876753437e-07,0.0012930972394233366,8.3103935695587e-07,183.0,-0.751595852101597,1.27126181928121e-07,0.0005405405255583,4.85406862553457e-07
Vitvi12g00289,197.0,0.411175350750953,0.0127285678576514,1.0,0.0157162250105023,74.0,-0.411175350750953,0.0127285678576514,1.0,0.015381757747185,7.0,0.401500636615636,0.0152203400780549,1.0,0.017125399844374
Vitvi12g00292,353.0,-0.420850064886269,0.010590608809886,1.0,0.0133167332175286,104.0,-0.420850064886269,0.010590608809886,1.0,0.012989556999388,,,,,
Vitvi12g00297,1983.0,-0.552471922567315,0.0004762367477383,1.0,0.0009150518126268,1272.0,-0.523772082433948,0.001043970405404,1.0,0.0017417005689244,346.0,-0.509422162367264,0.0015072238604695,1.0,0.0021398049598385
Vitvi12g00300,930.0,0.748744122259241,1.50654856102604e-07,0.0012783064540306,8.13172044548727e-07,441.0,0.75441642621575,1.07231136608592e-07,0.000782680066106113,6.62638448561673e-07,48.0,-0.75441642621575,1.07231136608592e-07,0.0004559467928597,4.734649977775e-07
Vitvi12g00303,2572.0,-0.596032931351327,0.0001251923543293,1.0,0.0002790273513224,1908.0,-0.602582743783759,0.0001006896030077,0.7349334123532023,0.0002108242720463,733.0,-0.596032931351327,0.0001251923543293,0.532317890608501,0.0002133538639713
Vitvi12g00319,96.0,0.750289519408583,1.37448227308174e-07,0.0011662482087098,7.4855469108464e-07,46.0,-0.737939074644656,2.81075640112032e-07,0.0020515710971777215,1.22408776681248e-06,,,,,
Vitvi12g00325,237.0,-0.523772082433948,0.001043970405404,1.0,0.0018707685089448,53.0,0.53094704246729,0.0008635454763658,1.0,0.0014678664257089,,,,,
Vitvi12g00326,82.0,-0.509422162367264,0.0015072238604695,1.0,0.0026244191373043,24.0,-0.624221522900733,4.73386834040076e-05,0.34552505016585144,0.0001098998251163,,,,,
Vitvi12g00327,2007.0,-0.563283869189166,0.0003477573469572,1.0,0.0006918455073698,1231.0,-0.543634431891869,0.0006109946986979,1.0,0.0010656273132129,240.0,-0.550184244324302,0.0005083034963494,1.0,0.0007696960350705
Vitvi12g00339,46.0,0.449874207292219,0.0059072599660822,1.0,0.0078624471862287,4.0,-0.449874207292219,0.0059072599660822,1.0,0.007615169638367,,,,,
Vitvi12g00342,1152.0,-0.734919476711221,3.32800881439018e-07,0.00282381547901,1.59898951246324e-06,514.0,-0.718648196784035,7.96599470119536e-07,0.005814379532402493,3.05056638636022e-06,47.0,0.691529396905392,3.0078044278422e-06,0.012789184427185,7.54969564768891e-06
Vitvi12g00343,719.0,0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,326.0,0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,40.0,-0.478898349698169,0.0031284988550884,1.0,0.0039286406177897
Vitvi12g00346,401.0,-0.382151208345003,0.0214447164072558,1.0,0.025139322839951,180.0,-0.39182592248032,0.0181099832764267,1.0,0.0211834563997818,48.0,0.36280178007437,0.0296534634974875,1.0,0.0322719546432857
Vitvi12g00349,234.0,-0.580778612987597,0.0002042296058611,1.0,0.0004276624397166,89.0,-0.550694382815281,0.00050099097921,1.0,0.0008934114725761,7.0,-0.547634969577418,0.0005462876097164,1.0,0.0008263304576713
Vitvi12g00362,2352.0,-0.685818467487549,3.90794358777023e-06,0.0331589013422304,1.38104545365391e-05,1708.0,-0.685818467487549,3.90794358777023e-06,0.02852408024713491,1.24017740204934e-05,714.0,-0.665422379235131,9.50988786057398e-06,0.0404360431831606,2.14742661620608e-05
Vitvi12g00363,387.0,-0.750289519408583,1.37448227308175e-07,0.0011662482087098,7.4855469108464e-07,106.0,-0.750289519408583,1.37448227308175e-07,0.0010032346111223693,6.62638448561673e-07,,,,,
Vitvi12g00368,175.0,0.88109788124446,1.3421086703261998e-12,1.13877920677178e-08,1.19026596724175e-10,79.0,0.888660953186472,4.66378786078871e-13,3.4040987595896792e-09,8.6277497233061e-11,24.0,0.865971737360435,9.10519675486767e-12,3.87152966016974e-08,2.1628657319384002e-10
Vitvi12g00373,2191.0,-0.645746403000758,2.10820008752169e-05,0.178880777426215,5.91341412979231e-05,1483.0,-0.645746403000758,2.10820008752169e-05,0.15387752438820815,5.3973175863981e-05,355.0,-0.645746403000758,2.10820008752169e-05,0.0896406677214222,4.30964748660689e-05
Vitvi12g00380,3.0,0.469223635562852,0.0038903602022962,1.0,0.0054220936787917,,,,,,,,,,
Vitvi12g00381,346.0,-0.815233320756723,1.41344912114298e-09,1.19931157928982e-05,1.67970809424344e-08,98.0,-0.825276366486452,5.93590861645896e-10,4.3326196991533945e-06,9.02449342290294e-09,7.0,-0.823529749837804,6.92955858180504e-10,2.9464483089835e-06,6.74244464298284e-09
Vitvi12g00382,1585.0,-0.0822350701501905,0.633500208816201,1.0,0.638314840494653,831.0,-0.130608640826773,0.447699103241463,1.0,0.453981071764301,156.0,-0.246705210450572,0.146913319045593,1.0,0.150560480255932
Vitvi12g00388,24.0,0.646046095395334,2.08367040612726e-05,0.176799433959898,5.91341412979231e-05,7.0,0.582308319606529,0.0001946614576716,1.0,0.0003801053984872,,,,,
Vitvi12g00389,,,,,,,,,,,,,,,
Vitvi12g00391,135.0,0.638571442967416,2.77964224488528e-05,0.235852644478516,7.48500934555746e-05,60.0,-0.638571442967416,2.77964224488528e-05,0.20288608745417658,6.85194486505155e-05,6.0,0.631396482934074,3.63959573998373e-05,0.154755610864108,6.99618493960706e-05
Vitvi12g00401,166.0,0.0145120712029748,0.933053415183962,1.0,0.934264600877498,78.0,-0.0338614994736079,0.844567223530562,1.0,0.846190276533915,23.0,-0.0241867853382913,0.888644610531406,1.0,0.88906279623048
Vitvi12g00405,8.0,0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,,,,,,,,,,
Vitvi12g00406,596.0,-0.382151208345003,0.0214447164072558,1.0,0.025139322839951,213.0,-0.372476494209687,0.0252748166470032,1.0,0.0288567005641289,12.0,-0.314428209397787,0.0618077618339936,1.0,0.0650511394351834
Vitvi12g00409,87.0,-0.371718708400315,0.0255972715145418,1.0,0.0296468535081747,24.0,-0.349283011322655,0.0367970914519091,1.0,0.0410801423229557,,,,,
Vitvi12g00410,9.0,-0.295078781127154,0.0806150363631191,1.0,0.0870584935141995,,,,,,,,,,
Vitvi12g00414,573.0,0.583705525682378,0.0001862753894248,1.0,0.0003978219681022,221.0,0.583705525682378,0.0001862753894248,1.0,0.0003678636546028,10.0,0.593945973501367,0.0001340567060397,0.570009114081071,0.0002266437829348
Vitvi12g00424,1403.0,-0.751595852101597,1.27126181928121e-07,0.0010786656536601,7.4855469108464e-07,765.0,-0.751595852101597,1.27126181928121e-07,0.0009278940018933551,6.62638448561673e-07,174.0,-0.751595852101597,1.27126181928121e-07,0.0005405405255583,4.85406862553457e-07
Vitvi12g00426,,,,,,,,,,,,,,,
Vitvi12g00430,2232.0,-0.871125053513477,4.87284258467059e-12,4.13460693309299e-08,2.7564046220619903e-10,1587.0,-0.871125053513477,4.87284258467059e-12,3.556687802551064e-08,2.4699220851049004e-10,629.0,-0.858025428648613,2.2737322306888397e-11,9.66790944488895e-08,4.83395472244448e-10
Vitvi12g00440,2490.0,-0.884224678378342,8.74713631353133e-13,7.4219451620313305e-09,8.835649002418249e-11,1843.0,-0.884224678378342,8.74713631353133e-13,6.384534795246518e-09,8.6277497233061e-11,887.0,-0.884224678378342,8.74713631353133e-13,3.7192823605135205e-09,8.265071912252269e-11
Vitvi12g00443,2542.0,-0.645746403000758,2.10820008752169e-05,0.178880777426215,5.91341412979231e-05,1833.0,-0.645746403000758,2.10820008752169e-05,0.15387752438820815,5.3973175863981e-05,694.0,-0.645746403000758,2.10820008752169e-05,0.0896406677214222,4.30964748660689e-05
